Дата продажи	Товар.Код	Отдел.Код	Час покупки	Количество	Сумма
17.12.2008	82807	1	14	1	12,87
17.12.2008	82849	1	17	6	163,1
17.12.2008	82849	1	18	10	271,83
17.12.2008	83052	1	16	1	20,67
17.12.2008	83052	1	20	1	20,67
17.12.2008	83122	1	10	1	59,53
17.12.2008	83216	1	9	2	39,31
17.12.2008	83254	1	11	4	9,83
17.12.2008	83254	1	12	5	12,28
17.12.2008	83254	1	13	20	49,14
17.12.2008	83254	1	14	5	12,28
17.12.2008	83254	1	15	10	24,57
17.12.2008	83254	1	18	3	7,37
17.12.2008	83254	1	20	2	4,91
17.12.2008	83400	1	13	1	66,4
17.12.2008	83478	1	17	1	5,91
17.12.2008	83494	1	10	1	5,17
17.12.2008	83494	1	12	2	10,33
17.12.2008	83494	1	13	2	10,33
17.12.2008	83494	1	14	2	10,33
17.12.2008	83609	1	14	1	3,3
17.12.2008	83983	1	13	1	26,73
17.12.2008	84190	1	11	1	74,39
17.12.2008	84190	1	16	1	74,39
17.12.2008	84856	1	14	2	41,85
17.12.2008	84936	1	10	1	49,84
17.12.2008	85188	1	15	1	46,66
17.12.2008	3381	2	13	1	98,24
17.12.2008	3381	2	19	1	98,51
17.12.2008	9240	2	14	1	6,51
17.12.2008	9240	2	17	1	6,51
17.12.2008	9240	2	21	1	6,51
17.12.2008	10208	2	11	1	6,92
17.12.2008	10208	2	17	2	13,84
17.12.2008	10256	2	15	1	25,74
17.12.2008	11846	2	20	2	7,8
17.12.2008	15658	2	20	1	172,89
17.12.2008	16534	2	10	4	64,97
17.12.2008	16534	2	11	5	81,22
17.12.2008	16534	2	12	9	146,19
17.12.2008	16534	2	13	13	211,17
17.12.2008	16534	2	15	7	113,7
17.12.2008	16534	2	17	4	64,97
17.12.2008	16534	2	18	7	113,7
17.12.2008	16534	2	19	3	48,73
17.12.2008	16534	2	20	14	227,41
17.12.2008	20852	2	13	1	43,6
17.12.2008	20852	2	20	1	43,6
17.12.2008	28092	2	21	1	145,45
17.12.2008	31050	2	20	1	86,52
17.12.2008	32055	2	19	1	7,53
17.12.2008	33546	2	15	2	25,04
17.12.2008	33662	2	13	1	39,94
17.12.2008	36554	2	17	1	14,04
17.12.2008	37083	2	15	1	50,19
17.12.2008	38164	2	11	1	17,26
17.12.2008	45804	2	13	1	262
17.12.2008	45911	2	17	2	80,42
17.12.2008	46325	2	14	1	11,41
17.12.2008	48238	2	13	1	6,22
17.12.2008	48238	2	14	5	31,1
17.12.2008	48238	2	19	2	12,44
17.12.2008	52785	2	14	1	4,54
17.12.2008	52827	2	15	2	9,91
17.12.2008	54419	2	19	1	53,88
17.12.2008	58040	2	12	1	20,12
17.12.2008	60065	2	14	1	203,81
17.12.2008	60761	2	20	1	53,82
17.12.2008	61224	2	16	1	45,01
17.12.2008	61230	2	11	2	108,3
17.12.2008	61230	2	17	1	54,15
17.12.2008	62535	2	20	1	54,52
17.12.2008	64892	2	17	1	56,55
17.12.2008	64892	2	18	1	56,55
17.12.2008	67551	2	11	1	15,19
17.12.2008	70573	2	11	2	4,45
17.12.2008	70573	2	17	2	4,45
17.12.2008	70573	2	19	2	4,45
17.12.2008	73116	2	11	1	83,09
17.12.2008	80351	2	19	1	236,57
17.12.2008	82545	2	18	1	285,71
17.12.2008	82849	2	12	4	112,24
17.12.2008	83052	2	15	1	20,71
17.12.2008	83121	2	14	1	20,51
17.12.2008	83121	2	16	1	20,51
17.12.2008	83149	2	18	1	170,88
17.12.2008	83229	2	12	1	45,45
17.12.2008	83417	2	11	1	15,44
17.12.2008	83417	2	16	1	15,44
17.12.2008	83494	2	16	2	10,76
17.12.2008	83494	2	18	1	5,38
17.12.2008	83494	2	19	2	10,76
17.12.2008	83494	2	20	1	5,38
17.12.2008	83522	2	11	1	97,32
17.12.2008	83609	2	14	1	3,49
17.12.2008	83609	2	19	1	3,49
17.12.2008	84559	2	20	1	83,93
17.12.2008	85307	2	15	1	23,17
17.12.2008	85612	2	20	1	15,62
17.12.2008	1843	3	15	1	16,24
17.12.2008	1843	3	16	1	16,24
17.12.2008	2541	3	17	1	71,33
17.12.2008	3381	3	15	2	196,87
17.12.2008	3382	3	11	1	294,9
17.12.2008	4751	3	20	1	79,97
17.12.2008	10217	3	9	1	9,38
17.12.2008	10217	3	10	2	18,76
17.12.2008	10217	3	17	2	18,76
17.12.2008	10217	3	18	2	18,76
17.12.2008	10217	3	19	1	9,38
17.12.2008	10367	3	12	1	170,74
17.12.2008	12786	3	14	20	193,44
17.12.2008	13747	3	18	1	205,53
17.12.2008	13832	3	20	1	10,2
17.12.2008	13882	3	12	1	250,13
17.12.2008	16534	3	9	3	46,86
17.12.2008	16534	3	10	4	62,48
17.12.2008	16534	3	11	6	93,72
17.12.2008	16534	3	13	5	78,1
17.12.2008	16534	3	14	1	15,62
17.12.2008	16534	3	15	8	124,96
17.12.2008	16534	3	16	2	31,24
17.12.2008	16534	3	17	3	46,86
17.12.2008	16534	3	18	3	46,86
17.12.2008	16534	3	19	4	62,48
17.12.2008	16534	3	20	6	93,72
17.12.2008	16663	3	15	4	189,85
17.12.2008	16663	3	19	1	47,46
17.12.2008	18429	3	11	1	12,34
17.12.2008	18429	3	18	3	37,03
17.12.2008	18489	3	14	1	4,47
17.12.2008	18489	3	18	2	8,93
17.12.2008	18511	3	11	1	4,02
17.12.2008	18511	3	15	2	8,03
17.12.2008	19622	3	19	1	12,25
17.12.2008	21269	3	14	1	382,88
17.12.2008	22053	3	16	1	532,7
17.12.2008	22899	3	9	1	26,11
17.12.2008	23238	3	18	5	8,09
17.12.2008	27290	3	16	2	196,95
17.12.2008	27458	3	14	1	81,61
17.12.2008	34680	3	18	1	81,78
17.12.2008	35496	3	13	1	33,21
17.12.2008	35821	3	15	1	84,61
17.12.2008	35839	3	16	2	282,11
17.12.2008	36259	3	18	2	292,89
17.12.2008	36554	3	11	3	40,95
17.12.2008	36554	3	12	1	13,65
17.12.2008	36554	3	16	2	27,3
17.12.2008	36554	3	17	2	27,3
17.12.2008	36554	3	20	1	13,65
17.12.2008	37083	3	18	2	106,98
17.12.2008	38162	3	20	1	15,99
17.12.2008	39850	3	15	1	135,21
17.12.2008	41626	3	12	1	30,44
17.12.2008	43545	3	13	1	446,73
17.12.2008	46207	3	12	3	153,56
17.12.2008	47035	3	18	1	179,13
17.12.2008	48238	3	20	1	6,04
17.12.2008	50647	3	14	1	153,91
17.12.2008	51130	3	17	1	249,62
17.12.2008	52785	3	12	1	4,54
17.12.2008	54419	3	9	1	52,86
17.12.2008	58093	3	13	9	241,31
17.12.2008	58093	3	18	2	53,62
17.12.2008	58093	3	19	1	26,81
17.12.2008	60753	3	16	1	51,38
17.12.2008	61816	3	17	1	132,46
17.12.2008	62712	3	17	1	32,19
17.12.2008	64884	3	9	1	19,66
17.12.2008	68036	3	12	2	276,94
17.12.2008	68036	3	16	2	276,94
17.12.2008	70570	3	9	2	4,91
17.12.2008	70570	3	12	10	24,57
17.12.2008	70570	3	15	2	4,91
17.12.2008	70570	3	16	2	4,91
17.12.2008	70570	3	18	3	7,37
17.12.2008	70570	3	20	30	73,71
17.12.2008	71434	3	9	1	221,68
17.12.2008	74992	3	11	1	45,32
17.12.2008	75406	3	11	1	340,53
17.12.2008	76470	3	16	1	17,51
17.12.2008	76470	3	18	1	17,53
17.12.2008	78269	3	15	1	48,26
17.12.2008	78558	3	19	1	29,52
17.12.2008	79036	3	16	1	9,22
17.12.2008	82143	3	16	2	52,53
17.12.2008	82180	3	14	1	11,17
17.12.2008	82235	3	17	1	1105,26
17.12.2008	82533	3	12	6	63,88
17.12.2008	82545	3	17	1	288,23
17.12.2008	82815	3	17	5	101,89
17.12.2008	82849	3	14	10	269,88
17.12.2008	82849	3	18	2	53,98
17.12.2008	83417	3	18	2	29,68
17.12.2008	83417	3	20	1	14,84
17.12.2008	83478	3	13	5	16,87
17.12.2008	83478	3	14	1	3,37
17.12.2008	83478	3	17	1	3,37
17.12.2008	83478	3	20	2	6,75
17.12.2008	84190	3	18	1	74,55
17.12.2008	84438	3	14	2	46,49
17.12.2008	84474	3	11	10	47,97
17.12.2008	84856	3	16	1	20,83
17.12.2008	84936	3	19	2	99,68
17.12.2008	85032	3	16	1	129,25
17.12.2008	85314	3	18	1	110,74
17.12.2008	85386	3	9	1	25,74
17.12.2008	85444	3	13	1	22,62
17.12.2008	85552	3	19	1	717,23
18.12.2008	682	1	16	1	208,73
18.12.2008	814	1	10	1	91,32
18.12.2008	828	1	13	1	82
18.12.2008	1145	1	11	1	628,8
18.12.2008	1871	1	16	1	416,15
18.12.2008	2240	1	10	1	164,64
18.12.2008	3381	1	10	1	98,44
18.12.2008	4137	1	15	1	93,13
18.12.2008	4138	1	19	2	161,69
18.12.2008	4751	1	12	1	79,97
18.12.2008	4752	1	12	1	83,42
18.12.2008	9943	1	12	1	27,28
18.12.2008	10453	1	19	1	119,73
18.12.2008	11308	1	13	1	232,73
18.12.2008	11816	1	17	1	112,59
18.12.2008	13756	1	17	4	12,4
18.12.2008	13882	1	12	1	244,53
18.12.2008	16534	1	9	5	78,1
18.12.2008	16534	1	10	3	46,86
18.12.2008	16534	1	11	6	93,72
18.12.2008	16534	1	12	6	93,72
18.12.2008	16534	1	13	1	15,62
18.12.2008	16534	1	14	4	62,48
18.12.2008	16534	1	15	2	31,24
18.12.2008	16534	1	17	4	62,48
18.12.2008	16534	1	18	2	31,24
18.12.2008	16534	1	19	3	46,86
18.12.2008	17293	1	9	1	192,78
18.12.2008	17293	1	16	1	192,78
18.12.2008	18220	1	12	1	62,97
18.12.2008	18429	1	14	2	20,32
18.12.2008	18429	1	19	1	10,16
18.12.2008	18429	1	20	2	20,32
18.12.2008	19461	1	9	1	259,97
18.12.2008	19462	1	20	1	206,39
18.12.2008	19626	1	12	1	12,36
18.12.2008	20852	1	14	1	40,13
18.12.2008	22851	1	15	2	22,54
18.12.2008	25192	1	16	1	273,86
18.12.2008	26114	1	10	2	3,74
18.12.2008	27041	1	16	1	1060,43
18.12.2008	32055	1	11	1	7,78
18.12.2008	32055	1	16	1	7,78
18.12.2008	33338	1	11	1	104,03
18.12.2008	33637	1	18	3	174,8
18.12.2008	35319	1	12	1	57,9
18.12.2008	35321	1	12	1	67,39
18.12.2008	35839	1	19	1	141,34
18.12.2008	36259	1	15	1	146,44
18.12.2008	36259	1	20	1	146,44
18.12.2008	36554	1	15	1	13,51
18.12.2008	36555	1	10	1	13,51
18.12.2008	36555	1	15	3	40,54
18.12.2008	36555	1	17	2	27,03
18.12.2008	37282	1	15	2	50,43
18.12.2008	40418	1	19	1	81,7
18.12.2008	40613	1	16	1	50,41
18.12.2008	41800	1	12	1	16,77
18.12.2008	43699	1	14	1	12,75
18.12.2008	44291	1	12	1	72,4
18.12.2008	44291	1	15	1	72,4
18.12.2008	46325	1	11	2	21,96
18.12.2008	47030	1	9	1	99,92
18.12.2008	48238	1	16	1	5,97
18.12.2008	48980	1	11	1	329,53
18.12.2008	50080	1	19	1	52,77
18.12.2008	52126	1	13	1	229,14
18.12.2008	52458	1	12	1	91,94
18.12.2008	52796	1	12	2	9,28
18.12.2008	60065	1	16	1	219,86
18.12.2008	61402	1	15	1	36,07
18.12.2008	62535	1	14	1	52,44
18.12.2008	62535	1	15	1	52,44
18.12.2008	62773	1	9	1	105,38
18.12.2008	64892	1	11	1	54,39
18.12.2008	64915	1	10	1	94,73
18.12.2008	65829	1	14	1	130,53
18.12.2008	68036	1	9	1	134,51
18.12.2008	68036	1	10	2	269,02
18.12.2008	68036	1	19	1	134,51
18.12.2008	70282	1	17	1	234,41
18.12.2008	70284	1	12	1	149,56
18.12.2008	70573	1	10	20	42,9
18.12.2008	70573	1	15	6	12,87
18.12.2008	70573	1	16	4	8,58
18.12.2008	71434	1	14	2	443,35
18.12.2008	71801	1	15	2	52,03
18.12.2008	71804	1	14	1	41,01
18.12.2008	74992	1	17	1	37,17
18.12.2008	76550	1	10	1	12,89
18.12.2008	80174	1	9	1	235,68
18.12.2008	82260	1	12	2	29,68
18.12.2008	82260	1	16	1	14,84
18.12.2008	82275	1	16	1	102,67
18.12.2008	82276	1	17	1	73,81
18.12.2008	82533	1	20	4	43,37
18.12.2008	82545	1	10	1	274,74
18.12.2008	82619	1	14	1	202,99
18.12.2008	82849	1	16	2	54,37
18.12.2008	82849	1	17	2	54,37
18.12.2008	83052	1	20	2	41,34
18.12.2008	83454	1	12	1	32,78
18.12.2008	83478	1	12	1	5,91
18.12.2008	83478	1	13	1	5,91
18.12.2008	83478	1	15	1	5,91
18.12.2008	83478	1	18	1	5,91
18.12.2008	83478	1	20	1	5,91
18.12.2008	83494	1	11	4	20,67
18.12.2008	83494	1	12	1	5,17
18.12.2008	83494	1	15	5	25,84
18.12.2008	83494	1	19	1	5,17
18.12.2008	83556	1	14	1	87,32
18.12.2008	83571	1	13	1	84,2
18.12.2008	83609	1	10	5	16,48
18.12.2008	83609	1	15	10	32,95
18.12.2008	83907	1	11	1	141,24
18.12.2008	83972	1	19	1	42,72
18.12.2008	84190	1	13	1	74,39
18.12.2008	84766	1	13	1	24
18.12.2008	84936	1	16	1	49,84
18.12.2008	84936	1	17	1	49,84
18.12.2008	85032	1	19	1	131,39
18.12.2008	85216	1	13	1	21,64
18.12.2008	85376	1	13	1	32,76
18.12.2008	85555	1	12	1	45,32
18.12.2008	85568	1	12	1	12,09
18.12.2008	3381	2	18	1	98,51
18.12.2008	3382	2	16	1	292,31
18.12.2008	10208	2	14	1	6,92
18.12.2008	10208	2	20	1	6,92
18.12.2008	10350	2	11	1	98,61
18.12.2008	10350	2	21	1	100,44
18.12.2008	10453	2	11	1	120,22
18.12.2008	10650	2	17	1	31,2
18.12.2008	16534	2	10	2	32,49
18.12.2008	16534	2	12	13	211,17
18.12.2008	16534	2	13	6	97,46
18.12.2008	16534	2	14	8	129,95
18.12.2008	16534	2	15	6	97,46
18.12.2008	16534	2	16	5	81,22
18.12.2008	16534	2	17	2	32,49
18.12.2008	16534	2	19	5	81,22
18.12.2008	16534	2	20	13	211,17
18.12.2008	16534	2	21	1	16,24
18.12.2008	17303	2	14	1	194,36
18.12.2008	18429	2	14	1	10,49
18.12.2008	20852	2	12	1	43,6
18.12.2008	28180	2	19	1	49,63
18.12.2008	32055	2	13	1	7,53
18.12.2008	32055	2	20	1	7,53
18.12.2008	35821	2	17	1	78,64
18.12.2008	36554	2	11	4	56,16
18.12.2008	36554	2	13	1	14,04
18.12.2008	36554	2	15	1	14,04
18.12.2008	36554	2	17	1	14,04
18.12.2008	38164	2	16	1	17,26
18.12.2008	38224	2	11	1	193,3
18.12.2008	47021	2	14	1	118,58
18.12.2008	47027	2	14	1	102,08
18.12.2008	47028	2	19	1	100,89
18.12.2008	48238	2	11	20	124,41
18.12.2008	48238	2	18	3	18,66
18.12.2008	50470	2	16	1	179,36
18.12.2008	50470	2	17	1	179,36
18.12.2008	51345	2	15	1	116,55
18.12.2008	52827	2	11	2	9,91
18.12.2008	52827	2	14	1	4,95
18.12.2008	54419	2	17	2	107,76
18.12.2008	58181	2	11	1	322,04
18.12.2008	60761	2	18	1	53,82
18.12.2008	61224	2	14	1	45,01
18.12.2008	61230	2	11	1	54,15
18.12.2008	67551	2	11	2	30,38
18.12.2008	67551	2	12	1	15,19
18.12.2008	68551	2	13	1	57,12
18.12.2008	70573	2	12	2	4,45
18.12.2008	70573	2	13	8	17,78
18.12.2008	82815	2	19	5	101,79
18.12.2008	83254	2	13	12	30,65
18.12.2008	83254	2	19	2	5,11
18.12.2008	83436	2	9	1	161,17
18.12.2008	83436	2	14	2	322,34
18.12.2008	83478	2	12	5	27,89
18.12.2008	83494	2	11	1	5,38
18.12.2008	83494	2	14	1	5,38
18.12.2008	83494	2	15	10	53,82
18.12.2008	83494	2	19	5	26,91
18.12.2008	83609	2	10	15	52,36
18.12.2008	83609	2	14	5	17,45
18.12.2008	83609	2	15	10	34,9
18.12.2008	83609	2	16	1	3,49
18.12.2008	83609	2	17	6	20,94
18.12.2008	83609	2	18	1	3,49
18.12.2008	83609	2	20	4	13,96
18.12.2008	83907	2	15	1	141,65
18.12.2008	84112	2	11	9	319,23
18.12.2008	84190	2	14	1	75,29
18.12.2008	84846	2	11	1	111,34
18.12.2008	85307	2	17	1	23,17
18.12.2008	85386	2	21	1	25,16
18.12.2008	85397	2	17	1	36,78
18.12.2008	849	3	16	1	122,34
18.12.2008	3381	3	11	1	98,08
18.12.2008	3382	3	15	1	294,9
18.12.2008	4138	3	16	1	80,89
18.12.2008	9240	3	11	1	6,26
18.12.2008	9240	3	12	1	6,26
18.12.2008	11827	3	13	1	22,91
18.12.2008	11827	3	18	1	22,91
18.12.2008	15547	3	11	1	45,94
18.12.2008	16534	3	9	13	203,05
18.12.2008	16534	3	11	4	62,48
18.12.2008	16534	3	12	5	78,1
18.12.2008	16534	3	13	4	62,48
18.12.2008	16534	3	14	3	46,86
18.12.2008	16534	3	15	9	140,58
18.12.2008	16534	3	17	2	31,24
18.12.2008	16534	3	18	3	46,86
18.12.2008	16534	3	19	2	31,24
18.12.2008	18429	3	16	2	24,69
18.12.2008	18429	3	20	1	12,34
18.12.2008	20852	3	9	1	40,13
18.12.2008	20852	3	10	1	40,13
18.12.2008	20852	3	13	1	40,13
18.12.2008	20852	3	18	2	80,26
18.12.2008	22899	3	14	1	26,11
18.12.2008	27289	3	14	1	109,67
18.12.2008	31164	3	13	3	283
18.12.2008	32091	3	18	1	7,78
18.12.2008	32427	3	17	1	126,28
18.12.2008	32560	3	15	2	26,83
18.12.2008	32560	3	17	2	26,83
18.12.2008	33338	3	15	1	101,89
18.12.2008	33449	3	15	1	9,48
18.12.2008	33654	3	18	1	479,41
18.12.2008	35319	3	12	2	115,79
18.12.2008	35496	3	16	1	32,84
18.12.2008	35499	3	12	1	49,98
18.12.2008	36554	3	15	2	27,03
18.12.2008	36554	3	16	1	13,51
18.12.2008	37835	3	13	1	116,02
18.12.2008	38224	3	16	1	186,73
18.12.2008	42504	3	10	1	443,22
18.12.2008	43545	3	14	1	446,73
18.12.2008	43699	3	14	1	12,75
18.12.2008	44291	3	12	3	205,98
18.12.2008	45910	3	15	1	79,46
18.12.2008	45911	3	15	4	159,16
18.12.2008	46322	3	13	2	19,07
18.12.2008	47030	3	18	1	98,14
18.12.2008	48238	3	9	2	12,09
18.12.2008	48238	3	12	3	18,14
18.12.2008	52126	3	12	1	229,14
18.12.2008	52145	3	18	1	151,73
18.12.2008	54419	3	10	1	50,21
18.12.2008	54419	3	15	1	50,21
18.12.2008	62535	3	11	1	50,86
18.12.2008	62537	3	14	1	42,94
18.12.2008	64829	3	20	1	65,77
18.12.2008	64884	3	15	2	39,31
18.12.2008	68036	3	11	1	138,47
18.12.2008	68036	3	13	5	692,35
18.12.2008	68036	3	14	3	411,45
18.12.2008	70570	3	9	1	2,46
18.12.2008	70570	3	12	10	24,57
18.12.2008	70587	3	15	12	29,48
18.12.2008	70587	3	19	10	24,57
18.12.2008	71254	3	15	1	113,08
18.12.2008	75310	3	18	1	301,9
18.12.2008	76437	3	16	1	9,73
18.12.2008	76470	3	10	2	35,06
18.12.2008	76470	3	14	1	17,53
18.12.2008	79036	3	15	2	18,45
18.12.2008	79985	3	19	1	389,32
18.12.2008	82260	3	12	1	14,61
18.12.2008	82260	3	16	4	58,42
18.12.2008	82533	3	13	10	106,47
18.12.2008	82545	3	17	1	288,23
18.12.2008	82849	3	16	2	53,98
18.12.2008	83149	3	9	1	162,26
18.12.2008	83417	3	13	1	14,84
18.12.2008	83478	3	13	12	40,48
18.12.2008	83478	3	14	4	13,49
18.12.2008	83494	3	16	2	10,3
18.12.2008	84190	3	14	1	74,55
18.12.2008	84936	3	14	1	49,84
18.12.2008	85376	3	15	1	57,25
19.12.2008	1813	1	12	1	54,17
19.12.2008	1871	1	14	1	442,1
19.12.2008	3381	1	9	1	98,44
19.12.2008	3382	1	15	1	294,9
19.12.2008	3382	1	16	1	294,9
19.12.2008	3382	1	19	1	294,9
19.12.2008	3384	1	9	1	125,27
19.12.2008	4138	1	11	1	80,85
19.12.2008	10208	1	10	2	13,3
19.12.2008	10208	1	14	2	13,3
19.12.2008	16534	1	9	4	62,48
19.12.2008	16534	1	10	2	31,24
19.12.2008	16534	1	11	3	46,86
19.12.2008	16534	1	14	1	15,62
19.12.2008	16534	1	15	8	124,96
19.12.2008	16534	1	16	7	109,34
19.12.2008	16534	1	17	4	62,48
19.12.2008	16534	1	18	4	62,48
19.12.2008	16603	1	17	2	15,91
19.12.2008	18333	1	15	1	10,35
19.12.2008	18333	1	17	1	10,35
19.12.2008	18429	1	14	1	10,16
19.12.2008	18429	1	15	2	20,32
19.12.2008	18429	1	16	2	20,32
19.12.2008	18429	1	19	1	10,16
19.12.2008	18440	1	14	6	11,47
19.12.2008	19626	1	14	1	12,36
19.12.2008	20852	1	11	2	80,26
19.12.2008	20852	1	16	1	40,13
19.12.2008	20855	1	15	1	38,92
19.12.2008	27520	1	17	1	201,63
19.12.2008	27649	1	17	1	509,5
19.12.2008	27994	1	15	1	45,59
19.12.2008	28092	1	17	1	138,35
19.12.2008	31164	1	9	1	91,9
19.12.2008	32270	1	9	1	76,85
19.12.2008	33339	1	14	1	88,49
19.12.2008	36554	1	15	3	40,54
19.12.2008	36555	1	11	2	27,03
19.12.2008	38164	1	11	2	32,92
19.12.2008	38164	1	15	3	49,37
19.12.2008	38164	1	18	1	16,46
19.12.2008	38222	1	14	1	109,41
19.12.2008	40613	1	17	1	50,41
19.12.2008	47021	1	14	1	114,04
19.12.2008	47027	1	16	1	95,18
19.12.2008	47029	1	17	1	97,19
19.12.2008	48238	1	16	1	5,97
19.12.2008	48962	1	16	1	14,72
19.12.2008	50647	1	15	1	152,29
19.12.2008	52827	1	15	2	9,52
19.12.2008	52827	1	17	4	19,15
19.12.2008	53184	1	10	2	41,92
19.12.2008	54419	1	19	2	103,58
19.12.2008	58096	1	10	1	26,38
19.12.2008	60753	1	18	1	54,66
19.12.2008	61224	1	19	1	49,61
19.12.2008	61230	1	14	1	54,42
19.12.2008	62535	1	18	1	52,44
19.12.2008	64879	1	16	1	69,99
19.12.2008	68036	1	9	1	134,51
19.12.2008	68036	1	16	1	134,51
19.12.2008	70573	1	14	2	4,29
19.12.2008	70573	1	15	2	4,29
19.12.2008	70573	1	20	2	4,29
19.12.2008	70985	1	18	1	47,93
19.12.2008	71254	1	11	1	113,08
19.12.2008	71804	1	16	2	82,84
19.12.2008	78558	1	9	1	29,52
19.12.2008	82143	1	9	2	50,23
19.12.2008	82143	1	14	2	50,23
19.12.2008	82180	1	17	1	11,19
19.12.2008	82239	1	16	1	434,07
19.12.2008	82260	1	9	1	14,84
19.12.2008	82260	1	17	1	14,84
19.12.2008	82729	1	12	1	128,7
19.12.2008	82815	1	9	10	197,73
19.12.2008	82815	1	14	6	118,64
19.12.2008	82849	1	17	1	27,18
19.12.2008	82849	1	18	1	27,18
19.12.2008	82849	1	19	5	135,91
19.12.2008	83344	1	14	1	8,07
19.12.2008	83344	1	15	3	24,22
19.12.2008	83478	1	16	1	5,91
19.12.2008	83478	1	17	1	5,91
19.12.2008	83494	1	17	3	15,5
19.12.2008	83494	1	20	1	5,17
19.12.2008	83571	1	15	1	84,2
19.12.2008	83609	1	16	6	19,77
19.12.2008	83609	1	18	5	16,48
19.12.2008	84235	1	14	1	114,54
19.12.2008	84474	1	15	5	23,98
19.12.2008	84769	1	20	1	62,11
19.12.2008	84955	1	11	2	22,07
19.12.2008	85216	1	14	1	21,64
19.12.2008	85314	1	11	2	23,79
19.12.2008	85314	1	15	2	23,79
19.12.2008	2206	2	13	1	12,28
19.12.2008	2206	2	20	1	12,28
19.12.2008	9240	2	13	1	6,51
19.12.2008	10209	2	17	1	6,51
19.12.2008	10614	2	15	1	129,56
19.12.2008	15654	2	13	1	446,94
19.12.2008	15658	2	13	1	172,89
19.12.2008	16534	2	10	5	81,22
19.12.2008	16534	2	11	2	32,49
19.12.2008	16534	2	13	3	48,73
19.12.2008	16534	2	14	8	129,95
19.12.2008	16534	2	15	10	162,43
19.12.2008	16534	2	17	18	292,38
19.12.2008	16534	2	18	5	81,22
19.12.2008	16534	2	19	5	81,22
19.12.2008	16534	2	20	16	259,9
19.12.2008	16534	2	21	3	48,73
19.12.2008	16603	2	21	2	16,54
19.12.2008	18211	2	14	1	36,7
19.12.2008	18429	2	15	1	10,57
19.12.2008	18429	2	17	1	10,92
19.12.2008	18429	2	19	1	10,57
19.12.2008	18511	2	10	4	16,77
19.12.2008	19529	2	15	1	212,63
19.12.2008	20852	2	20	1	43,6
19.12.2008	27494	2	21	1	166,74
19.12.2008	27994	2	14	1	41,52
19.12.2008	27994	2	17	1	41,52
19.12.2008	31048	2	20	1	76,95
19.12.2008	33513	2	14	1	13,59
19.12.2008	35821	2	14	1	78,64
19.12.2008	36259	2	18	1	152,29
19.12.2008	36554	2	13	3	42,12
19.12.2008	38164	2	17	1	17,12
19.12.2008	44291	2	17	1	69,91
19.12.2008	47028	2	15	2	201,79
19.12.2008	48238	2	14	2	12,44
19.12.2008	48238	2	20	1	6,22
19.12.2008	51928	2	15	1	68,68
19.12.2008	53849	2	17	1	62,81
19.12.2008	61230	2	14	2	108,3
19.12.2008	62537	2	17	1	43,68
19.12.2008	64892	2	10	1	56,55
19.12.2008	64892	2	17	1	56,55
19.12.2008	70280	2	14	1	312
19.12.2008	70280	2	21	1	312
19.12.2008	82545	2	20	2	571,43
19.12.2008	82729	2	17	1	131,62
19.12.2008	82745	2	21	12	243,59
19.12.2008	82849	2	13	10	280,61
19.12.2008	83012	2	15	1	20,51
19.12.2008	83254	2	10	3	7,66
19.12.2008	83254	2	20	15	38,32
19.12.2008	83478	2	13	5	27,89
19.12.2008	83478	2	17	1	5,58
19.12.2008	83568	2	14	1	168,3
19.12.2008	83568	2	18	1	168,3
19.12.2008	83609	2	17	9	31,41
19.12.2008	83609	2	19	1	3,49
19.12.2008	84112	2	10	5	177,35
19.12.2008	1151	3	19	1	429,97
19.12.2008	3381	3	18	1	98,08
19.12.2008	3382	3	14	2	589,8
19.12.2008	9240	3	13	2	12,52
19.12.2008	10217	3	14	2	18,76
19.12.2008	10217	3	15	5	46,9
19.12.2008	14185	3	11	1	18,23
19.12.2008	16443	3	13	1	76,89
19.12.2008	16534	3	9	2	31,24
19.12.2008	16534	3	10	8	124,96
19.12.2008	16534	3	11	14	218,67
19.12.2008	16534	3	12	1	15,62
19.12.2008	16534	3	13	2	31,24
19.12.2008	16534	3	14	3	46,86
19.12.2008	16534	3	15	4	62,48
19.12.2008	16534	3	16	2	31,24
19.12.2008	16534	3	19	3	46,86
19.12.2008	16684	3	13	1	47,11
19.12.2008	17303	3	12	1	197,89
19.12.2008	17303	3	19	1	197,89
19.12.2008	18429	3	13	2	24,69
19.12.2008	18429	3	18	1	12,34
19.12.2008	20852	3	13	1	40,13
19.12.2008	21269	3	11	1	382,88
19.12.2008	26114	3	19	1	1,87
19.12.2008	27289	3	13	1	123,06
19.12.2008	27458	3	11	1	81,61
19.12.2008	27459	3	13	1	91,44
19.12.2008	27520	3	18	1	210,79
19.12.2008	27649	3	13	1	496,53
19.12.2008	28022	3	16	1	14,62
19.12.2008	28302	3	12	1	580,63
19.12.2008	28551	3	15	1	32,97
19.12.2008	31048	3	19	1	69,6
19.12.2008	32560	3	13	1	13,42
19.12.2008	33338	3	10	1	101,89
19.12.2008	33546	3	10	1	12,05
19.12.2008	35694	3	16	1	125,37
19.12.2008	36554	3	13	4	54,05
19.12.2008	36554	3	14	1	13,51
19.12.2008	38164	3	18	1	16,46
19.12.2008	39850	3	19	1	135,21
19.12.2008	40596	3	13	1	48,26
19.12.2008	40613	3	12	1	50,41
